P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,11.875,-0.4334
0,0,0,16.015625,-0.4334
0,0,0,18.59375,-0.4334
0,0,0,20.3515625,-0.4334
0,0,0,20.40625,-0.4334
0,0,0,21.5625,-0.4334
0,0,0,22.03125,-0.4334
0,0,0,22.03125,-0.4334
0,0,0,21.03125,-0.4334
0,0,0,21.28125,-0.4334
0,0,0,21.28125,-0.4334
0,0,0,20.375,-0.4334
0,0,0,19.40625,-0.4334
0,0,0,19.0625,-0.4334
0,0,0,19.3125,-0.4334
0,0,0,19.1875,-0.4334
0,0,0,18.5,-0.4334
0,0,0,18.4375,-0.4334
0,0,0,19.5,-0.4334
0,0,0,18.875,-0.4334
0,0,0,21.34375,-0.4334
0,0,0,29.15625,-0.4334
0,0,0,37.3125,-0.4334
0,0,0,49.34375,-0.4334
0,0,0,70.0625,-0.4334
0,0,0,86.40625,-0.4334
0,0,0,98.46875,-0.4334
0,0,0,107.34375,-0.4334
0,0,0,112.8125,-0.4334
0,0,0,109.5625,-0.4334
0,0,0,106.125,-0.4334
0,0,0,102.84375,-0.4334
0,0,0,101.09375,-0.4334
0,0,0,98.03125,-0.4334
0,0,0,96.90625,-0.4334
0,0,0,97.40625,-0.4334
0,0,0,94.65625,-0.4334
0,0,0,94.375,-0.4334
0,0,0,92.96875,-0.4334
0,0,0,91.40625,-0.4334
0,0,0,90.375,-0.4334
0,0,0,92.90625,-0.4334
0,0,0,91.90625,-0.4334
0,0,0,92.78125,-0.4334
0,0,0,91.375,-0.4334
0,0,0,90.28125,-0.4334
0,0,0,88.71875,-0.4334
0,0,0,89.0,-0.4334
0,0,0,86.96875,-0.4334
0,0,0,85.25,-0.4334
0,0,0,84.09375,-0.4334
0,0,0,83.5,-0.4334
0,0,0,83.40625,-0.4334
0,0,0,84.1875,-0.4334
0,0,0,85.53125,-0.43384
0,0,0,84.3125,-0.43384
0,0,0,81.34375,-0.43384
0,0,0,78.3125,-0.43384
0,0,0,76.1875,-0.43384
0,0,0,74.9375,-0.4334
0,0,0,75.15625,-0.4334
0,0,0,75.0,-0.4334
0,0,0,74.75,-0.43384
0,0,0,74.375,-0.43384
0,0,0,73.0,-0.43384
0,0,0,72.625,-0.43384
0,0,0,72.875,-0.43384
0,0,0,73.125,-0.4334
0,0,0,72.5,-0.4334
0,0,0,76.71875,-0.4334
0,0,0,82.09375,-0.4334
0,0,0,85.59375,-0.4334
0,0,0,78.96875,-0.4334
0,0,0,64.28125,-0.4334
0,0,0,28.40625,-0.4334
0,0,0,-39.53125,-0.4334
0,0,0,-97.75,-0.4334
0,0,0,-148.71875,-0.4334
0,0,0,-196.40625,-0.4334
0,0,0,-224.34375,-0.4334
0,0,0,-206.0,-0.4334
